Date,Precinct,Area,Rooms,Storey,Price
2018-10-22,16,49.12,2,7,222961.0
2018-10-22,30,35.9,2,3,159000.0
2018-10-22,32,52.2,,10,160000.0
2018-10-23,4,82.0,5,1,320000.0
2018-10-23,6,35.38,2,1,160000.0
2018-10-23,16,88.32,2,7,384448.0
2018-10-25,6,62.75,3,1,335000.0
2018-10-25,19,44.28,3,4,141000.0
2018-10-25,25,36.4,2,6,135000.0
2018-10-26,33,48.3,3,8,131000.0
2018-10-27,31,48.97,3,5,315000.0
2018-10-29,18,47.8,4,4,170000.0
2018-10-29,27,47.5,4,5,229000.0
2018-10-30,19,61.5,4,,230000.0
2018-10-30,27,46.69,3,3,120000.0
2018-10-30,27,46.59,4,2,180000.0
2018-10-31,27,28.7,3,2,129000.0
2018-10-31,29,51.22,3,1,260000.0
2018-03-11,33,60.3,4,1,195000.0
2018-06-11,18,48.88,3,3,179000.0
2018-06-11,33,62.2,4,5,175000.0
2018-09-11,29,70.8,4,,360000.0
2018-11-14,30,76.72,4,3,359000.0
2018-11-15,25,49.7,3,6,189000.0
2018-11-15,29,52.8,3,5,260000.0
2018-11-16,5,60.59,4,4,314100.0
2018-11-16,27,25.6,2,4,114000.0
2018-11-18,27,19.2,2,2,55000.0
2018-11-19,5,38.6,2,2,129000.0
2018-11-19,6,61.8,4,5,217000.0
2018-11-19,21,70.3,4,4,360000.0
2018-11-19,27,51.7,4,2,235000.0
2018-11-19,27,47.5,4,3,141000.0
2018-11-20,19,28.7,2,2,109000.0
2018-11-21,5,68.34,4,5,339500.0
2018-11-21,26,63.34,3,1,243859.0
2018-11-21,27,33.26,1,3,200000.0
2018-11-21,30,41.35,3,,153000.0
2018-11-21,30,50.5,3,1,338000.0
2018-11-22,20,17.9,1,9,76000.0
2018-11-22,26,43.76,2,6,172852.0
2018-11-22,27,47.1,4,5,160000.0
2018-11-23,6,28.7,2,2,118500.0
2018-11-23,13,35.9,3,8,90000.0
2018-11-23,18,47.4,3,1,160000.0
2018-11-23,26,43.48,2,5,201480.0
2018-11-23,26,43.67,2,5,200882.0
2018-11-23,28,57.71,3,1,165000.0
2018-11-26,26,43.59,2,6,169129.0
2018-11-26,27,40.27,3,2,100000.0
2018-11-26,30,65.9,4,1,280000.0
2018-11-28,26,69.01,3,1,265689.0
2018-11-28,27,38.0,3,1,150000.0
2018-11-29,31,103.2,5,3,415000.0
2018-11-29,43,57.9,3,1,325000.0
2018-11-30,18,62.06,4,2,180000.0
2018-11-30,19,31.8,2,8,128000.0
2018-11-30,32,44.8,3,3,147000.0
2018-01-12,31,66.9,3,3,344000.0
2018-03-12,16,57.0,5,1,135000.0
2018-03-12,19,34.6,2,1,175000.0
2018-04-12,30,48.7,3,4,160000.0
2018-04-12,30,48.7,3,4,163000.0
2018-05-12,26,63.86,3,6,330000.0
2018-05-12,30,64.02,3,,200000.0
2018-06-12,5,65.2,4,4,270000.0
2018-07-12,13,51.9,4,,114000.0
2018-07-12,16,31.99,3,3,142000.0
2018-07-12,27,37.6,3,3,155000.0
2018-07-12,32,29.3,,11,130000.0
2018-10-12,5,67.37,3,2,335000.0
2018-10-12,23,50.2,3,3,228000.0
2018-10-12,25,50.2,4,4,180000.0
2018-10-12,26,63.8,4,7,210000.0
2018-10-12,31,62.83,4,1,205000.0
2018-11-12,29,42.75,2,3,260000.0
2018-12-12,23,53.5,3,3,310000.0
2018-12-12,27,38.8,2,3,115000.0
2018-12-14,29,69.0,4,1,410325.0
2018-12-15,16,47.1,3,2,110000.0
2018-12-17,5,35.31,2,6,224900.0
2018-12-17,13,50.9,3,9,190000.0
2018-12-17,18,56.8,3,2,200000.0
2018-12-17,29,49.38,2,1,325000.0
2018-12-19,5,48.8,2,2,245000.0
2018-12-19,19,37.8,3,2,151000.0
2018-12-19,19,55.7,3,3,300000.0
2018-12-19,29,43.78,2,4,250000.0
2018-12-20,26,84.9,6,1,270000.0
2018-12-20,30,67.27,4,3,380000.0
2018-12-20,30,40.96,1,2,250000.0
2018-12-21,27,25.05,2,4,80000.0
2018-12-21,30,48.0,3,2,160000.0
2018-12-27,17,46.76,3,4,120000.0
2018-12-27,31,50.0,4,1,190000.0
2018-12-27,16,61.5,,2,230000.0
2018-12-28,6,54.7,2,2,255000.0
2018-12-28,17,41.4,3,3,115000.0
2018-12-28,26,37.3,3,10,154000.0
2018-12-28,27,25.8,2,3,78000.0
2018-12-31,19,56.7,3,3,130000.0
2018-12-31,21,53.1,3,5,210000.0
2019-02-01,6,54.9,,5,275000.0
2019-02-01,30,43.2,,1,173700.0
2019-02-01,27,47.8,,4,165000.0
2019-02-01,19,44.5,,11,140000.0
2019-03-01,39,51.68,,,245000.0
2019-03-01,20,45.4,,3,80000.0
2019-04-01,1,26.3,,3,127000.0
2019-04-01,16,24.8,,3,103000.0
2019-04-01,32,38.62,,1,157000.0
2019-10-01,30,48.8,,2,205000.0
2019-11-01,6,37.0,,3,159000.0
2019-11-01,26,49.7,,5,184000.0
2019-11-01,21,72.3,,1,255000.0
2019-11-01,19,85.9,,2,206000.0
2019-01-16,28,47.42,,1,65000.0
2019-01-18,6,49.98,,3,260000.0
2019-01-18,6,64.82,,1,345000.0
2019-01-18,5,60.74,3,1,325000.0
2019-01-18,5,60.59,4,5,365900.0
2019-01-18,23,65.52,,4,278000.0
2019-01-18,26,61.9,,4,242000.0
2019-01-18,26,73.0,,2,220000.0
2019-01-19,36,71.51,,2,305000.0
2019-01-21,18,87.38,,2,219900.0
2019-01-22,27,47.5,,3,180000.0
2019-01-22,43,61.7,,2,208000.0
2019-01-22,17,30.0,,3,65000.0
2019-01-23,30,50.0,,2,270000.0
2019-01-24,32,37.0,,2,163000.0
2019-01-25,13,18.2,,1,95000.0
2019-01-25,6,71.07,,1,330000.0
2019-01-25,30,49.59,,,227500.0
2019-01-25,43,106.67,,4,410000.0
2019-01-25,13,18.2,,1,95000.0
2019-01-28,26,43.8,,2,235000.0
2019-01-28,20,17.9,,7,85000.0
2019-01-28,26,42.1,,4,170000.0
2019-01-28,19,24.0,,,85000.0
2019-01-29,42,54.3,,5,212000.0
2019-01-29,32,64.3,,8,220000.0
2019-01-30,27,43.58,,5,160000.0
2019-01-30,6,61.4,,,200000.0
2019-01-30,32,45.8,,5,145000.0
2019-01-31,16,63.0,,4,258000.0
2019-01-31,16,50.2,,1,176000.0
2019-01-31,27,47.5,,1,165000.0
2019-01-31,17,62.8,,4,191000.0
2019-01-02,27,47.8,,4,166000.0
2019-01-02,29,53.1,,1,220000.0
2019-04-02,18,24.7,,4,120000.0
2019-04-02,30,49.5,,3,210000.0
2019-04-02,21,61.9,,1,248000.0
2019-04-02,27,33.9,,5,135000.0
2019-04-02,32,38.3,,2,144000.0
2019-04-02,43,64.7,,9,215000.0
2019-04-02,26,37.3,,7,93000.0
2019-06-02,18,50.4,,,219000.0
2019-06-02,17,48.4,,2,178000.0
2019-07-02,6,36.17,,2,218500.0
2019-07-02,29,57.8,,1,310000.0
2019-07-02,26,35.9,,4,137000.0
2019-08-02,6,50.8,,5,185000.0
2019-08-02,31,58.0,,2,250000.0
2019-08-02,20,25.5,,10,105000.0
2019-08-02,25,29.34,,11,120000.0
2019-08-02,6,68.36,,4,380000.0
2019-08-02,27,46.8,,5,150000.0
2019-08-02,43,51.7,,2,150000.0
2019-09-02,26,45.76,,1,209000.0
2019-11-02,27,57.0,,11,160000.0
2019-11-02,30,34.1,,1,133000.0
2019-11-02,13,61.5,,6,205000.0
2019-11-02,13,54.3,,4,169000.0
2019-11-02,29,43.7,,3,260000.0
2019-11-02,13,61.5,,6,205000.0
2019-11-02,18,35.0,,,157000.0
2019-02-13,26,37.5,,7,139000.0
2019-02-13,27,47.1,,5,169000.0
2019-02-14,26,72.67,,3,365000.0
2019-02-14,29,31.6,,3,145000.0
2019-02-14,43,77.6,,3,301000.0
2019-02-14,26,37.4,,11,138000.0
2019-02-14,43,60.8,,1,220000.0
2019-02-14,33,60.8,,1,220000.0
2019-02-14,43,77.6,,3,301000.0
2019-02-15,39,147.73,,2,466749.0
2019-02-15,6,28.7,,3,125000.0
2019-02-15,30,56.7,,2,205000.0
2019-02-18,30,40.96,,2,250000.0
2019-02-18,27,33.4,,7,175000.0
2019-02-18,23,76.37,,4,380000.0
2019-02-18,26,30.0,,10,130000.0
2019-02-18,26,53.39,,8,229000.0
2019-02-18,43,48.6,,2,150000.0
2019-02-19,27,37.77,,2,140000.0
2019-02-19,26,35.3,,4,135000.0
2019-02-19,29,41.7,,3,200000.0
2019-02-19,26,47.8,,4,166000.0
2019-02-19,16,32.6,,2,107000.0
2019-02-20,6,110.1,,4,435000.0
2019-02-20,27,37.6,,4,185000.0
2019-02-20,25,61.5,,3,203000.0
2019-02-20,26,36.81,,4,120000.0
2019-02-21,38,82.2,,1,252800.0
2019-02-22,31,69.7,,5,378000.0
2019-02-22,31,67.4,,3,317000.0
2019-02-22,27,55.0,,5,180000.0
2019-02-22,29,53.1,,1,225000.0
2019-02-22,27,37.0,,2,165000.0
2019-02-22,27,66.6,,4,300000.0
2019-02-22,26,47.8,,1,155000.0
2019-02-25,26,61.9,,4,220000.0
2019-02-25,27,46.6,,11,153000.0
2019-02-25,26,46.4,,5,150000.0
2019-02-26,39,147.73,,2,445000.0
2019-02-26,6,51.9,,4,215000.0
2019-02-26,20,17.9,,3,73000.0
2019-02-26,18,59.8,,2,171000.0
2019-02-26,31,35.1,,1,95000.0
2019-02-27,32,46.3,,1,185000.0
2019-02-27,16,41.6,,,139000.0
2019-02-27,26,35.9,,4,95000.0
2019-02-28,17,68.95,,6,370000.0
2019-01-03,38,67.0,,,290000.0
2019-01-03,30,52.1,,1,188500.0
2019-04-03,25,43.8,,4,240000.0
2019-04-03,26,29.2,,6,149000.0
2019-04-03,26,61.9,,2,230000.0
2019-04-03,19,20.6,,1,51000.0
2019-05-03,30,61.08,,2,353000.0
2019-05-03,6,32.26,,1,160000.0
2019-05-03,27,30.2,,3,127000.0
2019-05-03,26,47.2,,2,172000.0
2019-05-03,26,47.2,,4,167000.0
2019-06-03,26,29.0,,2,157000.0
2019-06-03,27,55.8,,6,200000.0
2019-07-03,31,28.0,,1,60000.0
2019-07-03,4,46.95,,1,100000.0
2019-07-03,31,28.0,,1,60000.0
2019-08-03,5,47.3,,2,130000.0
2019-08-03,5,47.3,,2,130000.0
2019-08-03,27,49.3,,1,188000.0
2019-08-03,26,44.45,,1,153000.0
2019-08-03,5,39.22,,1,244900.0
2019-08-03,5,39.22,,1,245000.0
2019-11-03,40,73.5,,,365000.0
2019-11-03,40,73.5,,1,365000.0
2019-11-03,25,49.7,,5,220000.0
2019-11-03,25,44.2,,2,140000.0
2019-11-03,25,44.2,,2,140000.0
2019-12-03,28,26.3,,1,77000.0
2019-12-03,27,44.74,,2,192000.0
2019-03-13,16,35.8,,1,169000.0
2019-03-13,7,72.3,,4,240000.0
2019-03-13,26,73.0,,4,135000.0
2019-03-14,43,55.64,,1,264000.0
2019-03-14,43,55.64,,1,264000.0
2019-03-14,6,50.8,,4,227000.0
2019-03-14,27,39.0,,3,120000.0
2019-03-14,27,39.0,,3,120000.0
2019-03-14,27,36.9,,1,150000.0
2019-03-14,26,45.3,,5,138000.0
2019-03-14,34,65.1,,1,173000.0
2019-03-15,16,87.85,,,429000.0
2019-03-15,26,47.8,,2,230000.0
2019-03-15,16,56.75,,1,255375.0
2019-03-15,18,36.1,,2,123000.0
2019-03-15,18,122.2,,4,379000.0
2019-03-15,18,44.3,,2,120000.0
2019-03-18,5,60.08,,2,330000.0
2019-03-18,6,60.08,,2,330000.0
2019-03-18,5,60.08,,6,335000.0
2019-03-18,42,65.76,,1,292500.0
2019-03-18,27,38.4,,3,148000.0
2019-03-18,40,76.02,,2,311500.0
2019-03-18,27,29.8,,5,125000.0
2019-03-18,13,51.4,,1,130000.0
2019-03-19,26,47.8,,1,200000.0
2019-03-19,19,87.5,,3,321800.0
2019-03-19,26,39.4,,4,105000.0
2019-03-20,26,38.5,,1,170000.0
2019-03-20,13,61.3,,2,220000.0
2019-03-20,31,38.5,,2,106000.0
2019-03-21,6,66.21,,3,350000.0
2019-03-21,6,50.55,,1,293000.0
2019-03-21,18,59.0,,2,265000.0
2019-03-21,27,44.73,,2,188000.0
2019-03-21,33,47.7,,2,175000.0
2019-03-22,43,47.38,,1,270000.0
2019-03-22,26,68.2,,,361000.0
2019-03-22,30,47.6,,3,225000.0
2019-03-22,39,116.31,,1,450000.0
2019-03-22,6,62.2,,2,230000.0
2019-03-22,30,46.9,,2,160000.0
2019-03-22,30,56.6,,3,190000.0
2019-03-22,17,46.02,,2,140000.0
2019-03-22,43,47.38,,1,270000.0
2019-03-23,26,29.03,,9,144000.0
2019-03-25,16,38.0,,2,160000.0
2019-03-25,26,46.31,,1,190000.0
2019-03-25,19,75.55,,2,240000.0
2019-03-26,21,62.3,,4,310000.0
2019-03-26,18,49.08,,2,225000.0
2019-03-26,28,21.5,,2,81000.0
2019-03-27,29,67.5,,2,345000.0
2019-03-27,31,48.0,,4,140000.0
2019-03-27,31,82.1,,3,360000.0
2019-03-28,19,72.7,,2,500000.0
2019-03-28,30,38.1,,3,80000.0
2019-03-28,31,46.4,,3,110000.0
2019-03-29,29,64.17,,3,355000.0
2019-03-29,42,59.7,,2,200000.0
2019-03-29,16,44.8,,2,143000.0
2019-03-29,42,69.6,,2,200000.0
2019-01-04,5,60.08,,4,330000.0
2019-01-04,33,26.4,,10,133000.0
2019-01-04,30,38.2,,11,150000.0
2019-02-04,26,37.4,,1,136000.0
2019-02-04,30,49.9,,1,173000.0
2019-02-04,30,49.9,,1,173000.0
2019-02-04,25,61.2,,5,195000.0
2019-02-04,31,37.4,,1,168000.0
2019-03-04,6,62.65,,3,335000.0
2019-03-04,26,30.0,,2,135000.0
2019-04-04,5,60.08,,4,335000.0
2019-04-04,27,35.5,,3,130000.0
2019-04-04,33,48.6,,1,175000.0
2019-05-04,27,62.11,,6,429000.0
2019-05-04,26,89.0,,4,450000.0
2019-05-04,17,30.5,,3,135000.0
2019-05-04,6,55.37,,2,254310.0
2019-05-04,26,47.8,,5,150000.0
2019-05-04,30,44.6,,1,102740.0
2019-06-04,28,26.3,,1,85000.0
2019-08-04,28,63.48,,2,180000.0
2019-08-04,17,28.6,,8,120000.0
2019-08-04,27,46.2,,5,172000.0
2019-08-04,27,40.3,,5,170000.0
2019-09-04,17,49.1,,1,150000.0
2019-10-04,26,49.7,,3,120000.0
2019-10-04,27,44.4,,,100000.0
2019-11-04,39,90.14,,1,327000.0
2019-11-04,43,53.71,,3,287500.0
2019-11-04,17,49.4,,2,225000.0
2019-11-04,27,43.4,,1,173000.0
2019-11-04,26,47.8,,3,140000.0
2019-12-04,38,29.2,,2,127000.0
2019-12-04,27,44.3,,2,143000.0
2019-04-15,26,43.92,,4,280000.0
2019-04-15,27,55.3,,3,186000.0
2019-04-15,27,22.65,,1,132500.0
2019-04-16,16,55.48,,3,249660.0
2019-04-16,33,60.8,,3,244000.0
2019-04-16,6,61.3,,5,187500.0
2019-04-16,20,25.5,,2,65000.0
2019-04-16,6,61.3,,5,187500.0
2019-04-17,5,35.48,,5,220000.0
2019-04-17,17,47.5,,4,255000.0
2019-04-17,27,57.0,,8,196000.0
2019-04-18,27,25.1,,5,135000.0
2019-04-18,26,61.5,,1,230000.0
2019-04-18,3,46.9,,2,150000.0
2019-04-19,25,41.2,,11,155000.0
2019-04-19,26,35.6,,5,97000.0
2019-04-23,43,45.44,,1,260000.0
2019-04-23,27,23.9,,3,60000.0
2019-04-23,27,23.9,,3,60000.0
2019-04-23,31,96.7,,4,350000.0
2019-04-23,31,43.64,,5,160000.0
2019-04-23,31,59.0,,2,180000.0
2019-04-23,32,39.07,,1,169000.0
2019-04-24,16,55.48,,5,325486.0
2019-04-24,30,44.13,,5,252000.0
2019-04-24,30,44.13,,5,252000.0
2019-04-24,30,72.46,,6,380000.0
2019-04-24,25,63.9,,,280000.0
2019-04-24,6,115.1,,4,490000.0
2019-04-25,33,60.3,,1,217500.0
2019-04-25,33,60.3,,1,217500.0
2019-04-25,32,26.93,,4,66900.0
2019-04-26,6,37.41,,1,162500.0
2019-04-26,18,49.53,,4,173000.0
2019-04-26,6,37.41,,1,162500.0
2019-04-26,29,76.92,,5,435000.0
2019-04-29,27,47.5,,3,190000.0
2019-04-29,19,57.71,,4,190000.0
2019-04-29,18,81.0,,2,250000.0
2019-04-29,18,81.0,,2,250000.0
2019-04-30,19,38.65,,2,165000.0
2019-04-30,19,50.0,,2,145000.0
2019-04-30,30,47.8,,1,125000.0
2019-04-30,18,37.4,,2,130000.0
2019-02-05,25,68.9,,3,295000.0
2019-06-05,5,72.21,,1,369000.0
2019-06-05,32,56.3,,,215000.0
2019-07-05,6,70.38,,3,370000.0
2019-07-05,30,136.7,,1,440000.0
2019-07-05,31,91.3,,2,200000.0
2019-08-05,40,83.23,,1,319000.0
2019-08-05,16,76.26,,3,320000.0
2019-08-05,26,43.67,,6,173000.0
2019-08-05,5,65.2,,1,230000.0
2019-08-05,27,30.0,,3,90000.0
2019-09-05,40,88.44,,,375000.0
2019-10-05,27,47.1,,4,200000.0
2019-10-05,29,45.5,,1,230000.0
2019-10-05,29,45.7,,1,250000.0
2019-10-05,29,48.64,,5,275000.0
2019-10-05,30,50.24,,1,190000.0
2019-05-13,30,47.14,,4,275000.0
2019-05-13,30,35.6,,,150000.0
2019-05-13,30,35.6,,,150000.0
2019-05-14,6,67.76,,3,338000.0
2019-05-14,23,54.06,,4,210000.0
2019-05-14,31,83.4,,4,265000.0
2019-05-14,13,56.82,,1,207000.0
2019-05-14,23,54.06,,4,210000.0
2019-05-15,29,46.65,,3,155000.0
2019-05-16,6,73.27,,2,340800.0
2019-05-16,17,40.8,,5,195000.0
2019-05-16,6,47.5,,,232750.0
2019-05-16,6,47.5,,1,232750.0
2019-05-16,26,35.9,,4,140000.0
2019-05-16,6,72.99,,4,410000.0
2019-05-16,42,32.92,,2,167000.0
2019-05-17,39,116.31,,2,466100.0
2019-05-17,26,75.34,,1,350000.0
2019-05-17,7,46.5,,3,215000.0
2019-05-17,25,69.4,,,280000.0
2019-05-17,17,74.1,,4,220000.0
2019-05-20,30,53.67,,6,492000.0
2019-05-20,16,48.27,,5,315000.0
2019-05-20,5,37.12,,5,150000.0
2019-05-20,43,83.87,,1,418000.0
2019-05-20,6,50.72,,3,290000.0
2019-05-20,30,38.5,,1,120000.0
2019-05-20,27,46.68,,2,140000.0
2019-05-20,30,38.5,,1,120000.0
2019-05-20,43,83.87,,1,418000.0
2019-05-21,28,74.02,,2,350000.0
2019-05-22,30,37.0,,4,274500.0
2019-05-22,30,37.0,,4,274500.0
2019-05-22,16,53.2,,5,340000.0
2019-05-22,5,60.08,,1,325000.0
2019-05-22,23,50.27,,1,250000.0
2019-05-22,30,44.38,,,305000.0
2019-05-23,38,67.0,,2,407000.0
2019-05-23,30,36.7,,2,175000.0
2019-05-23,43,80.1,,4,363000.0
2019-05-23,31,52.5,,2,140000.0
2019-05-24,32,23.1,,1,115000.0
2019-05-24,26,74.1,,3,245000.0
2019-05-27,16,32.78,,1,236000.0
2019-05-27,36,72.97,,1,420000.0
2019-05-27,6,75.2,,2,242000.0
2019-05-27,6,47.32,,3,250000.0
2019-05-27,26,45.84,,1,120000.0
2019-05-27,36,73.42,,1,335000.0
2019-05-28,43,43.59,,2,217000.0
2019-05-28,5,65.2,,1,320000.0
2019-05-28,36,89.89,,1,266700.0
2019-05-29,5,60.08,,3,325000.0
2019-05-29,40,73.48,,1,299000.0
2019-05-30,5,46.2,,3,275000.0
2019-05-30,16,43.87,,2,270000.0
2019-05-30,5,37.12,,5,245000.0
2019-05-30,16,69.36,,,312000.0
2019-05-31,29,50.6,,3,230000.0
2019-05-31,6,46.95,,4,250000.0
2019-05-31,40,83.23,,2,329000.0
2019-05-31,30,53.88,,1,197000.0
2019-05-31,23,52.7,,2,170000.0
2019-05-31,18,85.6,,,180000.0
2019-05-31,18,85.6,,,180000.0
2019-05-31,23,52.7,,2,170000.0
2019-05-31,29,39.02,,1,260000.0
2019-05-31,27,24.76,,4,138000.0
2019-03-06,40,83.23,,2,329000.0
2019-03-06,20,32.0,,9,145000.0
2019-03-06,18,50.5,,1,170000.0
2019-03-06,31,49.49,,1,260000.0
2019-04-06,26,53.1,,1,309000.0
2019-04-06,26,47.8,,3,165000.0
2019-04-06,31,48.5,,,260000.0
2019-04-06,31,38.8,,,150000.0
2019-04-06,36,59.47,,1,300000.0
2019-05-06,5,60.08,,3,340000.0
2019-05-06,27,66.08,,2,230000.0
2019-05-06,27,49.5,,5,179000.0
2019-05-06,28,74.26,,2,350000.0
2019-05-06,25,60.2,,1,200000.0
2019-05-06,26,47.2,,10,120000.0
2019-05-06,19,76.0,,3,120000.0
2019-06-06,43,53.61,,3,338999.0
2019-06-06,6,64.34,,4,340000.0
2019-06-06,5,60.08,,3,336000.0
2019-06-06,25,43.8,,1,175000.0
2019-06-06,18,57.42,,4,152000.0
2019-06-06,25,59.1,,3,220000.0
2019-06-06,19,70.7,,,225000.0
2019-06-06,27,47.71,,,146000.0
2019-06-06,30,43.7,,9,190000.0
2019-06-06,31,72.89,,2,380000.0
2019-07-06,19,48.01,,1,280000.0
2019-07-06,16,49.3,,4,215000.0
2019-07-06,25,61.2,,5,235000.0
2019-07-06,40,130.0,,2,329000.0
2019-08-06,26,47.3,,9,184000.0
2019-10-06,5,116.7,,6,505580.0
2019-10-06,21,68.1,,1,250000.0
2019-10-06,29,69.2,,2,370000.0
2019-11-06,39,90.14,,1,330000.0
2019-11-06,5,50.55,,4,250000.0
2019-11-06,27,47.35,,2,215000.0
2019-11-06,36,73.0,,1,200000.0
2019-12-06,36,73.47,,1,320000.0
2019-12-06,42,65.0,,3,245000.0
2019-12-06,29,43.81,,5,297500.0
2019-12-06,36,57.45,,1,310000.0
2019-06-13,5,71.44,,2,444000.0
2019-06-13,5,60.08,,6,378504.0
2019-06-13,43,43.52,,2,245000.0
2019-06-13,23,52.74,,3,243000.0
2019-06-13,4,71.0,,,205000.0
2019-06-13,4,71.0,,,205000.0
2019-06-13,23,52.74,,3,243000.0
2019-06-14,43,44.92,,3,310000.0
2019-06-14,32,22.8,,5,136000.0
2019-06-14,19,97.7,,2,550000.0
2019-06-14,27,55.0,,5,290000.0
2019-06-14,19,31.8,,8,141000.0
2019-06-14,20,82.1,,1,339000.0
2019-06-14,25,59.1,,5,235000.0
2019-06-14,19,61.4,,6,219000.0
2019-06-14,19,38.9,,2,90000.0
2019-06-17,6,53.3,,1,220000.0
2019-06-17,16,29.5,,5,137000.0
2019-06-18,5,60.56,,6,284000.0
2019-06-18,40,83.23,,2,329000.0
2019-06-18,6,54.71,,5,357500.0
2019-06-18,26,54.2,,5,235000.0
2019-06-18,18,30.1,,2,125000.0
2019-06-18,16,49.9,,11,185000.0
2019-06-18,19,37.5,,3,79000.0
2019-06-18,18,30.1,,2,125000.0
2019-06-18,26,54.2,,5,235000.0
2019-06-18,30,68.52,,6,360000.0
2019-06-19,30,32.38,,2,146000.0
2019-06-19,28,57.7,,2,253000.0
2019-06-19,33,49.9,,2,160000.0
2019-06-19,25,43.7,,8,174000.0
2019-06-19,30,32.38,,2,146000.0
2019-06-21,26,90.6,,4,300000.0
2019-06-21,30,49.3,,1,185000.0
2019-06-24,43,68.0,,5,515000.0
2019-06-24,17,80.0,,1,315000.0
2019-06-24,43,68.0,,5,515000.0
2019-06-25,23,51.1,,3,235000.0
2019-06-25,5,37.12,,4,170000.0
2019-06-25,25,50.2,,3,200000.0
2019-06-25,19,46.5,,2,178000.0
2019-06-25,23,51.1,,3,235000.0
2019-06-26,16,41.71,,2,247376.0
2019-06-26,16,42.81,,3,248034.0
2019-06-26,25,56.2,,4,235000.0
2019-06-26,6,55.15,,3,350000.0
2019-06-26,25,56.2,,4,235000.0
2019-06-26,25,56.1,,4,250000.0
2019-06-27,6,42.18,,2,252000.0
2019-06-27,19,28.7,,2,126000.0
2019-06-27,26,37.3,,6,150000.0
2019-06-27,26,55.4,,4,216000.0
2019-06-27,18,59.51,,5,350000.0
2019-06-27,26,37.3,,6,150000.0
2019-06-28,27,25.4,,5,135000.0
2019-06-28,40,83.23,,2,329000.0
2019-06-28,16,39.39,,6,180000.0
2019-06-28,25,61.5,,,220000.0
2019-06-28,16,63.4,,1,240000.0
2019-06-28,25,43.6,,1,177000.0
2019-01-07,26,35.7,,2,170000.0
2019-01-07,25,59.4,,7,180000.0
2019-01-07,26,35.7,,2,170000.0
2019-02-07,31,37.5,,1,130000.0
2019-03-07,26,35.6,,5,140000.0
2019-04-07,26,67.22,,5,281000.0
2019-04-07,27,51.7,,4,175000.0
2019-05-07,27,47.1,,1,150000.0
2019-05-07,27,25.55,,5,170000.0
2019-05-07,4,63.3,,2,180000.0
2019-05-07,4,63.3,,2,180000.0
2019-05-07,30,43.78,,2,270000.0
2019-08-07,26,47.38,,6,210000.0
2019-08-07,26,46.49,,,180000.0
2019-09-07,16,70.88,,7,340000.0
2019-09-07,6,61.38,,1,294000.0
2019-10-07,29,43.79,,3,260000.0
2019-10-07,30,50.2,,1,200000.0
2019-11-07,26,43.6,,4,280000.0
2019-11-07,27,48.8,,10,240000.0
2019-11-07,26,47.8,,5,160000.0
2019-11-07,27,48.8,,10,240000.0
2019-12-07,6,28.7,,3,96000.0
2019-12-07,40,90.14,,,324000.0
2019-12-07,6,28.7,,3,96000.0
2019-12-07,6,28.7,,3,96000.0
2019-12-07,6,34.96,,3,225000.0
2019-07-15,26,36.7,,5,150000.0
2019-07-16,20,45.4,,3,228000.0
2019-07-17,27,45.0,,4,160000.0
2019-07-17,27,45.0,,4,160000.0
2019-07-18,6,34.65,,4,332200.0
2019-07-18,30,44.13,,5,264501.0
2019-07-18,30,37.0,,4,219780.0
2019-07-18,27,54.4,,1,192000.0
2019-07-18,27,29.63,,5,124792.0
2019-07-18,27,29.63,,5,124792.0
2019-07-18,29,41.7,,3,246028.0
2019-07-18,29,41.7,,3,246028.0
2019-07-18,38,71.0,,3,415000.0
2019-07-18,38,89.76,,1,329000.0
2019-07-18,19,36.5,,2,161971.0
2019-07-18,19,36.5,,2,161971.0
2019-07-18,29,41.7,,3,246028.0
2019-07-18,29,41.7,,3,246028.0
2019-07-18,26,68.58,,4,322000.0
2019-07-18,19,75.6,,3,298793.0
2019-07-18,19,75.6,,3,298793.0
2019-07-18,29,41.7,,3,246028.0
2019-07-18,31,45.8,,,160000.0
2019-07-19,5,61.28,,1,345000.0
2019-07-19,40,88.44,,2,375000.0
2019-07-19,33,60.5,,9,210000.0
2019-07-19,27,30.0,,1,90000.0
2019-07-19,17,49.59,,,125000.0
2019-07-19,1,50.5,,4,245000.0
2019-07-19,27,30.0,,1,90000.0
2019-07-22,6,37.1,,3,229000.0
2019-07-22,13,50.9,,3,200000.0
2019-07-22,,,,,1840000.0
2019-07-23,5,69.29,,3,430290.0
2019-07-23,21,58.8,,3,225000.0
2019-07-24,33,47.7,,2,265000.0
2019-07-24,27,30.0,,3,110000.0
2019-07-24,30,46.83,,2,99000.0
2019-07-24,30,46.83,,2,99000.0
2019-07-26,32,37.19,,4,175000.0
2019-07-26,25,46.1,,4,205000.0
2019-07-29,6,36.22,,3,130000.0
2019-07-29,5,60.08,,1,366000.0
2019-07-29,5,60.08,,1,366000.0
2019-07-29,5,33.08,,2,236000.0
2019-07-29,43,67.41,,1,310000.0
2019-07-29,26,60.8,,11,260000.0
2019-07-29,26,30.2,,3,115000.0
2019-07-29,5,33.08,,2,236000.0
2019-07-29,27,66.6,,5,205000.0
2019-07-29,18,63.4,,3,285000.0
2019-07-29,25,61.2,,4,271120.0
2019-07-29,30,28.22,,1,151000.0
